time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_car_passenger	arrivals_car_passenger	stuck_car_passenger	en-route_car_passenger	departures_outside	arrivals_outside	stuck_outside	en-route_outside	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
06:35:00	23700	11	4	0	26	11	4	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
06:40:00	24000	10	2	0	34	10	2	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
06:45:00	24300	10	5	0	39	10	5	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
06:50:00	24600	17	6	0	50	16	6	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
06:55:00	24900	25	9	0	66	23	9	0	62	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
07:00:00	25200	23	9	0	80	22	9	0	75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
07:05:00	25500	21	11	0	90	19	10	0	84	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	6
07:10:00	25800	27	11	0	106	25	11	0	98	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
07:15:00	26100	22	10	0	118	22	8	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6
07:20:00	26400	31	16	0	133	31	15	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5
07:25:00	26700	40	12	0	161	34	12	0	150	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	11
07:30:00	27000	29	17	0	173	27	16	0	161	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	12
07:35:00	27300	20	12	0	181	18	11	0	168	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	13
07:40:00	27600	27	22	0	186	27	20	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11
07:45:00	27900	30	19	0	197	27	18	0	184	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	13
07:50:00	28200	27	18	0	206	27	18	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
07:55:00	28500	30	25	0	211	26	25	0	194	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	14
08:00:00	28800	40	26	0	225	26	22	0	198	14	3	0	14	0	0	0	0	0	0	0	0	0	1	0	13
08:05:00	29100	35	21	0	239	30	14	0	214	5	7	0	12	0	0	0	0	0	0	0	0	0	0	0	13
08:10:00	29400	46	28	0	257	29	22	0	221	15	5	0	22	1	1	0	0	0	0	0	0	1	0	0	14
08:15:00	29700	29	24	0	262	22	14	0	229	7	8	0	21	0	0	0	0	0	0	0	0	0	2	0	12
08:20:00	30000	49	29	0	282	40	20	0	249	8	8	0	21	1	1	0	0	0	0	0	0	0	0	0	12
08:25:00	30300	36	28	0	290	33	19	0	263	2	7	0	16	1	1	0	0	0	0	0	0	0	1	0	11
08:30:00	30600	30	25	0	295	25	21	0	267	4	3	0	17	0	0	0	0	0	0	0	0	1	1	0	11
08:35:00	30900	25	20	0	300	21	16	0	272	4	4	0	17	0	0	0	0	0	0	0	0	0	0	0	11
08:40:00	31200	31	23	0	308	20	13	0	279	10	8	0	19	0	0	0	0	1	0	0	1	0	2	0	9
08:45:00	31500	43	31	0	320	26	20	0	285	17	10	0	26	0	0	0	0	0	0	0	1	0	1	0	8
08:50:00	31800	24	26	0	318	17	18	0	284	5	7	0	24	0	0	0	0	1	0	0	2	1	1	0	8
08:55:00	32100	19	21	0	316	15	13	0	286	4	8	0	20	0	0	0	0	0	0	0	2	0	0	0	8
09:00:00	32400	21	24	0	313	17	20	0	283	1	4	0	17	0	0	0	0	0	0	0	2	3	0	0	11
09:05:00	32700	20	22	0	311	16	15	0	284	3	5	0	15	0	0	0	0	0	0	0	2	1	2	0	10
09:10:00	33000	20	22	0	309	18	16	0	286	1	5	0	11	1	1	0	0	0	0	0	2	0	0	0	10
09:15:00	33300	20	22	0	307	19	17	0	288	0	4	0	7	0	0	0	0	0	0	0	2	1	1	0	10
09:20:00	33600	17	13	0	311	15	12	0	291	0	0	0	7	0	0	0	0	0	1	0	1	2	0	0	12
09:25:00	33900	16	20	0	307	9	16	0	284	3	2	0	8	0	0	0	0	0	0	0	1	4	2	0	14
09:30:00	34200	13	16	0	304	12	13	0	283	0	2	0	6	0	0	0	0	0	0	0	1	1	1	0	14
09:35:00	34500	18	15	0	307	17	13	0	287	0	1	0	5	0	0	0	0	0	0	0	1	1	1	0	14
09:40:00	34800	15	14	0	308	10	12	0	285	1	1	0	5	0	0	0	0	0	0	0	1	4	1	0	17
09:45:00	35100	24	31	0	301	15	24	0	276	0	0	0	5	1	1	0	0	0	0	0	1	8	6	0	19
09:50:00	35400	16	21	0	296	15	14	0	277	0	3	0	2	0	0	0	0	0	0	0	1	1	4	0	16
09:55:00	35700	20	19	0	297	17	16	0	278	0	0	0	2	2	2	0	0	0	0	0	1	1	1	0	16
10:00:00	36000	29	32	0	294	17	22	0	273	0	2	0	0	0	0	0	0	0	0	0	1	12	8	0	20
10:05:00	36300	33	23	0	304	22	17	0	278	0	0	0	0	2	2	0	0	0	0	0	1	9	4	0	25
10:10:00	36600	32	28	0	308	17	18	0	277	0	0	0	0	0	0	0	0	0	0	0	1	15	10	0	30
10:15:00	36900	28	30	0	306	14	20	0	271	0	0	0	0	0	0	0	0	0	0	0	1	14	10	0	34
10:20:00	37200	23	30	0	299	12	17	0	266	0	0	0	0	0	0	0	0	0	0	0	1	11	13	0	32
10:25:00	37500	32	21	0	310	19	16	0	269	0	0	0	0	0	0	0	0	0	0	0	1	13	5	0	40
10:30:00	37800	23	22	0	311	6	11	0	264	0	0	0	0	0	0	0	0	0	0	0	1	17	11	0	46
10:35:00	38100	20	35	0	296	11	20	0	255	1	1	0	0	0	0	0	0	0	0	0	1	8	14	0	40
10:40:00	38400	24	29	0	291	9	16	0	248	1	0	0	1	0	0	0	0	0	0	0	1	14	13	0	41
10:45:00	38700	34	40	0	285	16	24	0	240	2	0	0	3	0	0	0	0	0	0	0	1	16	16	0	41
10:50:00	39000	22	23	0	284	10	10	0	240	0	2	0	1	0	0	0	0	0	0	0	1	12	11	0	42
10:55:00	39300	22	33	0	273	5	14	0	231	2	0	0	3	0	0	0	0	0	0	0	1	15	19	0	38
11:00:00	39600	20	26	0	267	8	14	0	225	0	1	0	2	0	0	0	0	0	0	0	1	12	11	0	39
11:05:00	39900	29	23	0	273	12	9	0	228	2	1	0	3	1	1	0	0	0	0	0	1	14	12	0	41
11:10:00	40200	32	26	0	279	19	11	0	236	0	1	0	2	0	0	0	0	0	0	0	1	13	14	0	40
11:15:00	40500	32	22	0	289	13	10	0	239	7	1	0	8	0	0	0	0	0	0	0	1	12	11	0	41
11:20:00	40800	23	29	0	283	9	13	0	235	2	0	0	10	0	0	0	0	0	0	0	1	12	16	0	37
11:25:00	41100	31	25	0	289	13	9	0	239	1	5	0	6	0	0	0	0	0	0	0	1	17	11	0	43
11:30:00	41400	23	26	0	286	8	7	0	240	1	2	0	5	2	2	0	0	0	0	0	1	12	15	0	40
11:35:00	41700	25	24	0	287	13	8	0	245	2	3	0	4	0	0	0	0	0	0	0	1	10	13	0	37
11:40:00	42000	25	27	0	285	11	15	0	241	0	1	0	3	1	1	0	0	0	0	0	1	13	10	0	40
11:45:00	42300	29	31	0	283	8	11	0	238	3	2	0	4	2	2	0	0	0	0	0	1	16	16	0	40
11:50:00	42600	24	28	0	279	13	15	0	236	0	1	0	3	1	1	0	0	0	0	0	1	10	11	0	39
11:55:00	42900	33	38	0	274	20	21	0	235	1	1	0	3	0	0	0	0	0	0	0	1	12	16	0	35
12:00:00	43200	31	25	0	280	28	16	0	247	0	1	0	2	2	2	0	0	0	0	0	1	1	6	0	30
12:05:00	43500	19	10	0	289	13	7	0	253	6	1	0	7	0	0	0	0	0	0	0	1	0	2	0	28
12:10:00	43800	23	13	0	299	20	10	0	263	2	0	0	9	0	0	0	0	0	0	0	1	1	3	0	26
12:15:00	44100	17	21	0	295	13	13	0	263	1	3	0	7	1	1	0	0	0	0	0	1	2	4	0	24
12:20:00	44400	19	13	0	301	19	7	0	275	0	3	0	4	0	0	0	0	0	0	0	1	0	3	0	21
12:25:00	44700	24	18	0	307	22	14	0	283	0	1	0	3	0	0	0	0	0	0	0	1	2	3	0	20
12:30:00	45000	11	17	0	301	11	12	0	282	0	1	0	2	0	0	0	0	0	0	0	1	0	4	0	16
12:35:00	45300	10	17	0	294	9	12	0	279	0	2	0	0	0	0	0	0	0	0	0	1	1	3	0	14
12:40:00	45600	10	14	0	290	10	12	0	277	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	12
12:45:00	45900	15	14	0	291	14	11	0	280	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	10
12:50:00	46200	13	13	0	291	13	12	0	281	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	9
12:55:00	46500	17	12	0	296	16	11	0	286	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	9
13:00:00	46800	2	10	0	288	1	9	0	278	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	9
13:05:00	47100	2	12	0	278	2	12	0	268	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9
13:10:00	47400	1	6	0	273	1	6	0	263	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9
13:15:00	47700	4	9	0	268	4	9	0	258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9
13:20:00	48000	6	7	0	267	6	7	0	257	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9
13:25:00	48300	2	6	0	263	1	5	0	253	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	9
13:30:00	48600	13	7	0	269	8	5	0	256	1	0	0	1	0	0	0	0	0	0	0	1	4	2	0	11
13:35:00	48900	17	13	0	273	12	10	0	258	3	0	0	4	1	1	0	0	0	0	0	1	1	2	0	10
13:40:00	49200	8	5	0	276	4	4	0	258	2	1	0	5	0	0	0	0	0	0	0	1	2	0	0	12
13:45:00	49500	17	11	0	282	9	6	0	261	1	2	0	4	1	1	0	0	0	1	0	0	6	1	0	17
13:50:00	49800	33	15	0	300	21	12	0	270	9	2	0	11	0	0	0	0	0	0	0	0	3	1	0	19
13:55:00	50100	34	23	0	311	28	17	0	281	3	4	0	10	0	0	0	0	0	0	0	0	3	2	0	20
14:00:00	50400	32	16	0	327	18	7	0	292	3	4	0	9	1	1	0	0	0	0	0	0	10	4	0	26
14:05:00	50700	26	25	0	328	13	14	0	291	5	4	0	10	2	2	0	0	0	0	0	0	6	5	0	27
14:10:00	51000	23	13	0	338	14	4	0	301	6	6	0	10	0	0	0	0	0	0	0	0	3	3	0	27
14:15:00	51300	20	30	0	328	10	18	0	293	2	4	0	8	1	1	0	0	0	0	0	0	7	7	0	27
14:20:00	51600	24	28	0	324	13	16	0	290	6	5	0	9	2	2	0	0	0	0	0	0	3	5	0	25
14:25:00	51900	31	15	0	340	15	9	0	296	10	4	0	15	2	2	0	0	0	0	0	0	4	0	0	29
14:30:00	52200	22	22	0	340	10	13	0	293	5	5	0	15	2	2	0	0	0	0	0	0	5	2	0	32
14:35:00	52500	36	23	0	353	21	12	0	302	4	6	0	13	0	0	0	0	0	0	0	0	11	5	0	38
14:40:00	52800	25	32	0	346	16	15	0	303	4	6	0	11	2	2	0	0	0	0	0	0	3	9	0	32
14:45:00	53100	17	17	0	346	11	6	0	308	3	7	0	7	2	2	0	0	0	0	0	0	1	2	0	31
14:50:00	53400	30	29	0	347	19	18	0	309	0	3	0	4	1	1	0	0	0	0	0	0	10	7	0	34
14:55:00	53700	19	23	0	343	11	13	0	307	3	2	0	5	1	1	0	0	0	0	0	0	4	7	0	31
15:00:00	54000	20	28	0	335	10	18	0	299	3	4	0	4	1	1	0	0	0	0	0	0	6	5	0	32
15:05:00	54300	18	23	0	330	11	17	0	293	0	0	0	4	1	1	0	0	0	0	0	0	6	5	0	33
15:10:00	54600	22	28	0	324	17	21	0	289	0	2	0	2	0	0	0	0	0	0	0	0	5	5	0	33
15:15:00	54900	23	17	0	330	17	14	0	292	0	1	0	1	0	0	0	0	0	0	0	0	6	2	0	37
15:20:00	55200	25	25	0	330	23	21	0	294	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	35
15:25:00	55500	17	28	0	319	6	17	0	283	3	1	0	3	3	3	0	0	0	0	0	0	5	7	0	33
15:30:00	55800	23	20	0	322	8	11	0	280	0	0	0	3	1	1	0	0	0	0	0	0	14	8	0	39
15:35:00	56100	39	28	0	333	18	15	0	283	0	1	0	2	2	2	0	0	1	0	0	1	18	10	0	47
15:40:00	56400	42	27	0	348	23	14	0	292	0	0	0	2	0	0	0	0	0	0	0	1	19	13	0	53
15:45:00	56700	27	27	0	348	13	13	0	292	0	1	0	1	1	1	0	0	1	0	0	2	12	12	0	53
15:50:00	57000	38	39	0	347	23	17	0	298	0	0	0	1	0	0	0	0	0	0	0	2	15	22	0	46
15:55:00	57300	27	16	0	358	14	12	0	300	0	1	0	0	0	0	0	0	0	0	0	2	13	3	0	56
16:00:00	57600	27	38	0	347	6	23	0	283	9	1	0	8	1	1	0	0	0	0	0	2	11	13	0	54
16:05:00	57900	41	31	0	357	17	16	0	284	8	4	0	12	0	0	0	0	0	0	0	2	16	11	0	59
16:10:00	58200	37	39	0	355	11	13	0	282	8	7	0	13	1	1	0	0	0	1	0	1	17	17	0	59
16:15:00	58500	29	26	0	358	7	12	0	277	6	5	0	14	0	0	0	0	0	0	0	1	16	9	0	66
16:20:00	58800	44	33	0	369	21	14	0	284	9	6	0	17	1	1	0	0	0	0	0	1	13	12	0	67
16:25:00	59100	35	38	0	366	12	14	0	282	12	11	0	18	0	0	0	0	0	0	0	1	11	13	0	65
16:30:00	59400	47	35	0	378	19	12	0	289	9	6	0	21	3	3	0	0	1	0	0	2	15	14	0	66
16:35:00	59700	48	33	0	393	19	3	0	305	10	12	0	19	3	3	0	0	0	0	0	2	16	15	0	67
16:40:00	60000	40	30	0	403	19	11	0	313	6	2	0	23	1	1	0	0	0	0	0	2	14	16	0	65
16:45:00	60300	48	39	0	412	13	15	0	311	20	11	0	32	2	2	0	0	0	0	0	2	13	11	0	67
16:50:00	60600	46	54	0	404	20	17	0	314	14	17	0	29	1	1	0	0	0	0	0	2	11	19	0	59
16:55:00	60900	37	35	0	406	15	10	0	319	8	13	0	24	2	2	0	0	0	0	0	2	12	10	0	61
17:00:00	61200	47	31	0	422	26	12	0	333	8	5	0	27	0	0	0	0	0	0	0	2	13	14	0	60
17:05:00	61500	55	39	0	438	40	20	0	353	7	9	0	25	2	2	0	0	0	0	0	2	6	8	0	58
17:10:00	61800	54	45	0	447	21	20	0	354	13	7	0	31	3	3	0	0	0	0	0	2	17	15	0	60
17:15:00	62100	53	41	0	459	26	19	0	361	11	10	0	32	2	2	0	0	0	0	0	2	14	10	0	64
17:20:00	62400	44	34	0	469	30	13	0	378	3	10	0	25	2	2	0	0	0	0	0	2	9	9	0	64
17:25:00	62700	35	48	0	456	18	16	0	380	1	10	0	16	5	5	0	0	0	1	0	1	11	16	0	59
17:30:00	63000	19	31	0	444	18	16	0	382	0	5	0	11	1	1	0	0	0	0	0	1	0	9	0	50
17:35:00	63300	35	30	0	449	30	19	0	393	3	3	0	11	1	1	0	0	0	1	0	0	1	6	0	45
17:40:00	63600	17	22	0	444	14	16	0	391	2	2	0	11	0	0	0	0	0	0	0	0	1	4	0	42
17:45:00	63900	34	34	0	444	31	25	0	397	1	3	0	9	1	1	0	0	0	0	0	0	1	5	0	38
17:50:00	64200	28	31	0	441	26	20	0	403	0	2	0	7	1	1	0	0	0	0	0	0	1	8	0	31
17:55:00	64500	22	26	0	437	19	16	0	406	1	2	0	6	1	1	0	0	0	0	0	0	1	7	0	25
18:00:00	64800	20	32	0	425	20	26	0	400	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	19
18:05:00	65100	21	27	0	419	20	21	0	399	0	2	0	4	0	0	0	0	0	0	0	0	1	4	0	16
18:10:00	65400	11	28	0	402	11	24	0	386	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	12
18:15:00	65700	14	21	0	395	11	18	0	379	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	13
18:20:00	66000	20	18	0	397	17	16	0	380	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	14
18:25:00	66300	13	24	0	386	11	21	0	370	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	13
18:30:00	66600	16	23	0	379	13	21	0	362	1	1	0	3	1	1	0	0	0	0	0	0	1	0	0	14
18:35:00	66900	16	24	0	371	16	20	0	358	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	10
18:40:00	67200	15	19	0	367	15	19	0	354	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10
18:45:00	67500	13	16	0	364	12	13	0	353	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	10
18:50:00	67800	7	17	0	354	7	15	0	345	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	8
18:55:00	68100	9	13	0	350	9	13	0	341	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
19:00:00	68400	22	19	0	353	19	16	0	344	0	0	0	1	2	2	0	0	0	0	0	0	1	1	0	8
19:05:00	68700	14	6	0	361	14	6	0	352	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
19:10:00	69000	13	21	0	353	12	21	0	343	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	9
19:15:00	69300	15	7	0	361	15	7	0	351	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
19:20:00	69600	14	22	0	353	13	21	0	343	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	9
19:25:00	69900	27	17	0	363	24	16	0	351	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	11
19:30:00	70200	17	17	0	363	15	16	0	350	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	12
19:35:00	70500	14	19	0	358	12	16	0	346	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	11
19:40:00	70800	8	16	0	350	7	14	0	339	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	10
19:45:00	71100	10	12	0	348	10	11	0	338	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	9
19:50:00	71400	9	8	0	349	9	7	0	340	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	8
