time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_car_passenger	arrivals_car_passenger	stuck_car_passenger	en-route_car_passenger	departures_outside	arrivals_outside	stuck_outside	en-route_outside	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
06:35:00	23700	11	3	0	27	11	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	10	3	0	34	10	3	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	10	5	0	39	10	5	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:50:00	24600	17	4	0	52	16	4	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
06:55:00	24900	25	8	0	69	24	8	0	67	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
07:00:00	25200	23	11	0	81	22	11	0	78	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
07:05:00	25500	21	11	0	91	19	10	0	87	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4
07:10:00	25800	27	12	0	106	25	12	0	100	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6
07:15:00	26100	22	7	0	121	22	5	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4
07:20:00	26400	31	14	0	138	31	14	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
07:25:00	26700	40	11	0	167	34	11	0	157	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10
07:30:00	27000	29	16	0	180	27	15	0	169	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	11
07:35:00	27300	20	11	0	189	18	10	0	177	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	12
07:40:00	27600	27	24	0	192	27	22	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10
07:45:00	27900	28	15	0	205	25	14	0	193	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	12
07:50:00	28200	30	21	0	214	30	21	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
07:55:00	28500	29	22	0	221	26	22	0	206	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12
08:00:00	28800	37	23	0	235	23	19	0	210	14	3	0	14	0	0	0	0	0	0	0	0	0	1	0	11
08:05:00	29100	35	20	0	250	30	13	0	227	5	7	0	12	0	0	0	0	0	0	0	0	0	0	0	11
08:10:00	29400	48	32	0	266	31	26	0	232	15	5	0	22	1	1	0	0	0	0	0	0	1	0	0	12
08:15:00	29700	30	22	0	274	23	13	0	242	7	8	0	21	0	0	0	0	0	0	0	0	0	1	0	11
08:20:00	30000	49	31	0	292	40	19	0	263	8	11	0	18	1	1	0	0	0	0	0	0	0	0	0	11
08:25:00	30300	37	25	0	304	34	20	0	277	2	4	0	16	1	1	0	0	0	0	0	0	0	0	0	11
08:30:00	30600	28	28	0	304	23	23	0	277	4	4	0	16	0	0	0	0	0	0	0	0	1	1	0	11
08:35:00	30900	24	23	0	305	20	19	0	278	4	4	0	16	0	0	0	0	0	0	0	0	0	0	0	11
08:40:00	31200	31	19	0	317	20	9	0	289	10	8	0	18	0	0	0	0	1	0	0	1	0	2	0	9
08:45:00	31500	40	27	0	330	23	15	0	297	17	11	0	24	0	0	0	0	0	0	0	1	0	1	0	8
08:50:00	31800	23	21	0	332	16	15	0	298	5	5	0	24	0	0	0	0	1	0	0	2	1	1	0	8
08:55:00	32100	21	25	0	328	17	16	0	299	4	9	0	19	0	0	0	0	0	0	0	2	0	0	0	8
09:00:00	32400	25	25	0	328	21	21	0	299	1	4	0	16	0	0	0	0	0	0	0	2	3	0	0	11
09:05:00	32700	20	15	0	333	16	9	0	306	3	4	0	15	0	0	0	0	0	0	0	2	1	2	0	10
09:10:00	33000	13	18	0	328	12	12	0	306	1	6	0	10	0	0	0	0	0	0	0	2	0	0	0	10
09:15:00	33300	20	19	0	329	19	15	0	310	0	3	0	7	0	0	0	0	0	0	0	2	1	1	0	10
09:20:00	33600	18	18	0	329	15	16	0	309	0	0	0	7	1	1	0	0	0	1	0	1	2	0	0	12
09:25:00	33900	18	19	0	328	11	15	0	305	3	2	0	8	0	0	0	0	0	0	0	1	4	2	0	14
09:30:00	34200	14	19	0	323	13	16	0	302	0	2	0	6	0	0	0	0	0	0	0	1	1	1	0	14
09:35:00	34500	15	13	0	325	14	11	0	305	0	1	0	5	0	0	0	0	0	0	0	1	1	1	0	14
09:40:00	34800	12	15	0	322	7	12	0	300	1	2	0	4	0	0	0	0	0	0	0	1	4	1	0	17
09:45:00	35100	19	24	0	317	10	17	0	293	0	0	0	4	1	1	0	0	0	0	0	1	8	6	0	19
09:50:00	35400	16	21	0	312	15	14	0	294	0	3	0	1	0	0	0	0	0	0	0	1	1	4	0	16
09:55:00	35700	23	22	0	313	20	19	0	295	0	0	0	1	2	2	0	0	0	0	0	1	1	1	0	16
10:00:00	36000	27	25	0	315	15	16	0	294	0	1	0	0	0	0	0	0	0	0	0	1	12	8	0	20
10:05:00	36300	34	23	0	326	23	17	0	300	0	0	0	0	2	2	0	0	0	0	0	1	9	4	0	25
10:10:00	36600	30	29	0	327	15	19	0	296	0	0	0	0	0	0	0	0	0	0	0	1	15	10	0	30
10:15:00	36900	26	30	0	323	12	20	0	288	0	0	0	0	0	0	0	0	0	0	0	1	14	10	0	34
10:20:00	37200	22	22	0	323	11	9	0	290	0	0	0	0	0	0	0	0	0	0	0	1	11	13	0	32
10:25:00	37500	31	20	0	334	18	15	0	293	0	0	0	0	0	0	0	0	0	0	0	1	13	5	0	40
10:30:00	37800	28	28	0	334	11	17	0	287	0	0	0	0	0	0	0	0	0	0	0	1	17	11	0	46
10:35:00	38100	19	29	0	324	10	14	0	283	1	1	0	0	0	0	0	0	0	0	0	1	8	14	0	40
10:40:00	38400	27	30	0	321	12	17	0	278	1	0	0	1	0	0	0	0	0	0	0	1	14	13	0	41
10:45:00	38700	32	33	0	320	14	17	0	275	2	0	0	3	0	0	0	0	0	0	0	1	16	16	0	41
10:50:00	39000	24	27	0	317	12	14	0	273	0	2	0	1	0	0	0	0	0	0	0	1	12	11	0	42
10:55:00	39300	21	32	0	306	4	13	0	264	2	0	0	3	0	0	0	0	0	0	0	1	15	19	0	38
11:00:00	39600	18	27	0	297	6	15	0	255	0	1	0	2	0	0	0	0	0	0	0	1	12	11	0	39
11:05:00	39900	33	25	0	305	16	11	0	260	2	1	0	3	1	1	0	0	0	0	0	1	14	12	0	41
11:10:00	40200	33	27	0	311	20	12	0	268	0	1	0	2	0	0	0	0	0	0	0	1	13	14	0	40
11:15:00	40500	33	21	0	323	14	9	0	273	7	1	0	8	0	0	0	0	0	0	0	1	12	11	0	41
11:20:00	40800	23	33	0	313	9	17	0	265	2	0	0	10	0	0	0	0	0	0	0	1	12	16	0	37
11:25:00	41100	27	25	0	315	9	9	0	265	1	5	0	6	0	0	0	0	0	0	0	1	17	11	0	43
11:30:00	41400	20	24	0	311	5	5	0	265	1	2	0	5	2	2	0	0	0	0	0	1	12	15	0	40
11:35:00	41700	24	24	0	311	12	8	0	269	2	3	0	4	0	0	0	0	0	0	0	1	10	13	0	37
11:40:00	42000	22	21	0	312	8	9	0	268	0	1	0	3	1	1	0	0	0	0	0	1	13	10	0	40
11:45:00	42300	30	37	0	305	9	16	0	261	3	3	0	3	2	2	0	0	0	0	0	1	16	16	0	40
11:50:00	42600	21	28	0	298	10	15	0	256	0	1	0	2	1	1	0	0	0	0	0	1	10	11	0	39
11:55:00	42900	28	29	0	297	15	12	0	259	1	1	0	2	0	0	0	0	0	0	0	1	12	16	0	35
12:00:00	43200	23	17	0	303	21	8	0	272	0	1	0	1	2	2	0	0	0	0	0	1	0	6	0	29
12:05:00	43500	23	14	0	312	17	11	0	278	6	1	0	6	0	0	0	0	0	0	0	1	0	2	0	27
12:10:00	43800	19	12	0	319	16	9	0	285	2	0	0	8	0	0	0	0	0	0	0	1	1	3	0	25
12:15:00	44100	17	16	0	320	13	9	0	289	1	2	0	7	1	1	0	0	0	0	0	1	2	4	0	23
12:20:00	44400	21	16	0	325	21	10	0	300	0	3	0	4	0	0	0	0	0	0	0	1	0	3	0	20
12:25:00	44700	22	15	0	332	21	11	0	310	0	1	0	3	0	0	0	0	0	0	0	1	1	3	0	18
12:30:00	45000	11	16	0	327	11	11	0	310	0	1	0	2	0	0	0	0	0	0	0	1	0	4	0	14
12:35:00	45300	10	18	0	319	9	13	0	306	0	2	0	0	0	0	0	0	0	0	0	1	1	3	0	12
12:40:00	45600	10	11	0	318	10	9	0	307	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	10
12:45:00	45900	16	16	0	318	15	13	0	309	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	8
12:50:00	46200	12	10	0	320	12	10	0	311	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
12:55:00	46500	19	18	0	321	18	17	0	312	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	8
13:00:00	46800	3	11	0	313	2	10	0	304	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	8
13:05:00	47100	2	5	0	310	2	5	0	301	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
13:10:00	47400	6	13	0	303	6	13	0	294	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
13:15:00	47700	2	8	0	297	2	8	0	288	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
13:20:00	48000	5	9	0	293	5	9	0	284	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
13:25:00	48300	3	5	0	291	2	4	0	282	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	8
13:30:00	48600	12	8	0	295	7	6	0	283	1	0	0	1	0	0	0	0	0	0	0	1	4	2	0	10
13:35:00	48900	13	8	0	300	8	5	0	286	3	0	0	4	1	1	0	0	0	0	0	1	1	2	0	9
13:40:00	49200	11	10	0	301	7	9	0	284	2	1	0	5	0	0	0	0	0	0	0	1	2	0	0	11
13:45:00	49500	15	13	0	303	8	9	0	283	1	2	0	4	1	1	0	0	0	1	0	0	5	0	0	16
13:50:00	49800	33	8	0	328	21	5	0	299	9	2	0	11	0	0	0	0	0	0	0	0	3	1	0	18
13:55:00	50100	27	18	0	337	22	12	0	309	3	4	0	10	0	0	0	0	0	0	0	0	2	2	0	18
14:00:00	50400	29	16	0	350	15	7	0	317	3	4	0	9	1	1	0	0	0	0	0	0	10	4	0	24
14:05:00	50700	26	25	0	351	13	14	0	316	5	4	0	10	2	2	0	0	0	0	0	0	6	5	0	25
14:10:00	51000	23	16	0	358	14	6	0	324	6	7	0	9	0	0	0	0	0	0	0	0	3	3	0	25
14:15:00	51300	17	24	0	351	7	13	0	318	2	3	0	8	1	1	0	0	0	0	0	0	7	7	0	25
14:20:00	51600	21	23	0	349	10	12	0	316	6	5	0	9	2	2	0	0	0	0	0	0	3	4	0	24
14:25:00	51900	27	16	0	360	12	11	0	317	10	4	0	15	1	1	0	0	0	0	0	0	4	0	0	28
14:30:00	52200	17	18	0	359	5	9	0	313	5	5	0	15	2	2	0	0	0	0	0	0	5	2	0	31
14:35:00	52500	36	21	0	374	21	10	0	324	4	6	0	13	0	0	0	0	0	0	0	0	11	5	0	37
14:40:00	52800	24	32	0	366	15	15	0	324	4	6	0	11	2	2	0	0	0	0	0	0	3	9	0	31
14:45:00	53100	18	18	0	366	12	7	0	329	3	7	0	7	2	2	0	0	0	0	0	0	1	2	0	30
14:50:00	53400	32	27	0	371	21	16	0	334	0	3	0	4	1	1	0	0	0	0	0	0	10	7	0	33
14:55:00	53700	18	23	0	366	10	13	0	331	3	2	0	5	1	1	0	0	0	0	0	0	4	7	0	30
15:00:00	54000	21	28	0	359	11	18	0	324	3	4	0	4	1	1	0	0	0	0	0	0	6	5	0	31
15:05:00	54300	22	26	0	355	15	20	0	319	0	0	0	4	1	1	0	0	0	0	0	0	6	5	0	32
15:10:00	54600	21	24	0	352	16	17	0	318	0	2	0	2	0	0	0	0	0	0	0	0	5	5	0	32
15:15:00	54900	20	12	0	360	14	9	0	323	0	1	0	1	0	0	0	0	0	0	0	0	6	2	0	36
15:20:00	55200	24	22	0	362	22	18	0	327	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	34
15:25:00	55500	20	31	0	351	9	20	0	316	3	1	0	3	3	3	0	0	0	0	0	0	5	7	0	32
15:30:00	55800	25	25	0	351	10	16	0	310	0	0	0	3	1	1	0	0	0	0	0	0	14	8	0	38
15:35:00	56100	36	22	0	365	15	10	0	315	0	1	0	2	2	2	0	0	1	0	0	1	18	9	0	47
15:40:00	56400	42	30	0	377	23	17	0	321	0	0	0	2	0	0	0	0	0	0	0	1	19	13	0	53
15:45:00	56700	27	28	0	376	13	14	0	320	0	1	0	1	1	1	0	0	1	0	0	2	12	12	0	53
15:50:00	57000	36	32	0	380	21	10	0	331	0	0	0	1	0	0	0	0	0	0	0	2	15	22	0	46
15:55:00	57300	28	20	0	388	15	16	0	330	0	1	0	0	0	0	0	0	0	0	0	2	13	3	0	56
16:00:00	57600	26	36	0	378	6	21	0	315	9	1	0	8	1	1	0	0	0	0	0	2	10	13	0	53
16:05:00	57900	39	31	0	386	16	16	0	315	8	4	0	12	0	0	0	0	0	0	0	2	15	11	0	57
16:10:00	58200	37	36	0	387	11	10	0	316	8	7	0	13	1	1	0	0	0	1	0	1	17	17	0	57
16:15:00	58500	31	29	0	389	9	15	0	310	6	5	0	14	0	0	0	0	0	0	0	1	16	9	0	64
16:20:00	58800	44	36	0	397	22	17	0	315	9	6	0	17	1	1	0	0	0	0	0	1	12	12	0	64
16:25:00	59100	37	36	0	398	14	13	0	316	12	11	0	18	0	0	0	0	0	0	0	1	11	12	0	63
16:30:00	59400	44	30	0	412	16	7	0	325	9	6	0	21	3	3	0	0	1	0	0	2	15	14	0	64
16:35:00	59700	47	34	0	425	19	4	0	340	10	12	0	19	3	3	0	0	0	0	0	2	15	15	0	64
16:40:00	60000	31	25	0	431	10	7	0	343	6	2	0	23	1	1	0	0	0	0	0	2	14	15	0	63
16:45:00	60300	45	41	0	435	10	17	0	336	20	11	0	32	2	2	0	0	0	0	0	2	13	11	0	65
16:50:00	60600	46	48	0	433	20	11	0	345	14	17	0	29	1	1	0	0	0	0	0	2	11	19	0	57
16:55:00	60900	39	37	0	435	17	12	0	350	8	13	0	24	2	2	0	0	0	0	0	2	12	10	0	59
17:00:00	61200	44	34	0	445	23	15	0	358	8	5	0	27	0	0	0	0	0	0	0	2	13	14	0	58
17:05:00	61500	49	29	0	465	34	10	0	382	7	9	0	25	2	2	0	0	0	0	0	2	6	8	0	56
17:10:00	61800	50	43	0	472	17	18	0	381	13	8	0	30	3	3	0	0	0	0	0	2	17	14	0	59
17:15:00	62100	53	41	0	484	26	20	0	387	11	9	0	32	2	2	0	0	0	0	0	2	14	10	0	63
17:20:00	62400	41	34	0	491	27	13	0	401	3	10	0	25	2	2	0	0	0	0	0	2	9	9	0	63
17:25:00	62700	37	53	0	475	20	21	0	400	1	10	0	16	5	5	0	0	0	1	0	1	11	16	0	58
17:30:00	63000	18	31	0	462	16	15	0	401	1	6	0	11	1	1	0	0	0	0	0	1	0	9	0	49
17:35:00	63300	30	27	0	465	26	17	0	410	2	2	0	11	1	1	0	0	0	1	0	0	1	6	0	44
17:40:00	63600	13	19	0	459	10	13	0	407	2	2	0	11	0	0	0	0	0	0	0	0	1	4	0	41
17:45:00	63900	31	30	0	460	28	21	0	414	1	3	0	9	1	1	0	0	0	0	0	0	1	5	0	37
17:50:00	64200	29	35	0	454	28	24	0	418	0	2	0	7	1	1	0	0	0	0	0	0	0	8	0	29
17:55:00	64500	20	25	0	449	17	15	0	420	1	2	0	6	1	1	0	0	0	0	0	0	1	7	0	23
18:00:00	64800	20	33	0	436	20	27	0	413	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	17
18:05:00	65100	25	27	0	434	25	21	0	417	0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	13
18:10:00	65400	11	26	0	419	11	23	0	405	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	10
18:15:00	65700	12	24	0	407	12	22	0	395	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	9
18:20:00	66000	16	18	0	405	15	17	0	393	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	9
18:25:00	66300	14	21	0	398	13	20	0	386	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	9
18:30:00	66600	14	18	0	394	12	16	0	382	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	9
18:35:00	66900	13	21	0	386	13	20	0	375	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	8
18:40:00	67200	14	14	0	386	14	13	0	376	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	8
18:45:00	67500	13	13	0	386	12	11	0	377	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	8
18:50:00	67800	6	15	0	377	5	13	0	369	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	7
18:55:00	68100	9	10	0	376	9	10	0	368	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
19:00:00	68400	17	13	0	380	15	10	0	373	0	0	0	1	2	2	0	0	0	0	0	0	0	1	0	6
19:05:00	68700	17	10	0	387	17	10	0	380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
19:10:00	69000	10	14	0	383	9	14	0	375	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
19:15:00	69300	16	13	0	386	16	13	0	378	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
19:20:00	69600	15	19	0	382	15	18	0	375	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6
19:25:00	69900	24	13	0	393	24	13	0	386	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
19:30:00	70200	11	13	0	391	10	13	0	383	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
19:35:00	70500	9	13	0	387	9	12	0	380	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6
19:40:00	70800	8	13	0	382	7	12	0	375	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	6
19:45:00	71100	10	10	0	382	10	10	0	375	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
19:50:00	71400	12	12	0	382	10	12	0	373	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	8
